Title,Released,Season,Episode,imdbRating,imdbID,Show,Downloaded?
Goodbye Stranger,2013-03-20,8,17,8.6,tt2692382,Supernatural,Y
Freaks and Geeks,2013-03-27,8,18,7.5,tt2621384,Supernatural,Y
Taxi Driver,2013-04-03,8,19,8.7,tt2699592,Supernatural,Y
Pac-Man Fever,2013-04-24,8,20,8.5,tt2699596,Supernatural,Y
The Great Escapist,2013-05-01,8,21,8.6,tt2734858,Supernatural,Y
Clip Show,2013-05-08,8,22,8.6,tt2805138,Supernatural,Y
Sacrifice,2013-05-15,8,23,9.3,tt2805140,Supernatural,Y
I Think I'm Gonna Like It Here,2013-10-08,9,1,8.8,tt2702688,Supernatural,Y
Devil May Care,2013-10-15,9,2,8.5,tt3025548,Supernatural,Y
I'm No Angel,2013-10-22,9,3,8.3,tt3097142,Supernatural,Y
Slumber Party,2013-10-29,9,4,8.1,tt3098422,Supernatural,Y
Dog Dean Afternoon,2013-11-05,9,5,8.6,tt3112660,Supernatural,Y
Heaven Can't Wait,2013-11-12,9,6,8.2,tt3112656,Supernatural,Y
Bad Boys,2013-11-19,9,7,8.4,tt3141550,Supernatural,Y
Rock and a Hard Place,2013-11-26,9,8,8,tt3158272,Supernatural,Y
Holy Terror,2013-12-03,9,9,8.7,tt3158274,Supernatural,Y
Road Trip,2014-01-14,9,10,8.9,tt3158276,Supernatural,Y
First Born,2014-01-21,9,11,9.2,tt3158278,Supernatural,Y
Sharp Teeth,2014-01-28,9,12,7.7,tt3158284,Supernatural,Y
The Purge,2014-02-04,9,13,7.9,tt3158282,Supernatural,Y
Captives,2014-02-25,9,14,8.1,tt3182872,Supernatural,Y
#thinman,2014-03-04,9,15,7.5,tt3182874,Supernatural,Y
Blade Runners,2014-03-18,9,16,8.4,tt3182880,Supernatural,Y
Mother's Little Helper,2014-03-25,9,17,8.7,tt3182878,Supernatural,Y
Meta Fiction,2014-04-15,9,18,8.2,tt3182886,Supernatural,Y
Alex Annie Alexis Ann,2014-04-22,9,19,7.7,tt3182884,Supernatural,Y
Bloodlines,2014-04-29,9,20,5.9,tt3182892,Supernatural,Y
King of the Damned,2014-05-06,9,21,8.7,tt3182890,Supernatural,Y
Stairway to Heaven,2014-05-13,9,22,8.4,tt3182896,Supernatural,Y
Do You Believe in Miracles,2014-05-20,9,23,9.3,tt3182894,Supernatural,Y
Black,2014-10-07,10,1,8.3,tt3532628,Supernatural,Y
Reichenbach,2014-10-14,10,2,8.7,tt3831300,Supernatural,Y
Soul Survivor,2014-10-21,10,3,8.3,tt3831310,Supernatural,Y
Paper Moon,2014-10-28,10,4,7.3,tt3845906,Supernatural,Y
Fan Fiction,2014-11-11,10,5,9.5,tt3845910,Supernatural,Y
Ask Jeeves,2014-11-18,10,6,8.1,tt3860118,Supernatural,Y
"Girls, Girls, Girls",2014-11-25,10,7,8.2,tt3860122,Supernatural,Y
Hibbing 911,2014-12-02,10,8,7.9,tt3997488,Supernatural,Y
The Things We Left Behind,2014-12-09,10,9,8.1,tt3997492,Supernatural,Y
The Hunter Games,2015-01-20,10,10,7.8,tt3997490,Supernatural,Y
There's No Place Like Home,2015-01-27,10,11,8,tt4274892,Supernatural,Y
About a Boy,2015-02-03,10,12,8.7,tt4344320,Supernatural,Y
Halt & Catch Fire,2015-02-10,10,13,7.4,tt4344332,Supernatural,Y
The Executioner's Song,2015-02-17,10,14,8.8,tt4292452,Supernatural,Y
The Things They Carried,2015-03-18,10,15,8.1,tt4333228,Supernatural,Y
Paint It Black,2015-03-25,10,16,7.3,tt4427940,Supernatural,Y
Inside Man,2015-04-01,10,17,8.6,tt4443976,Supernatural,Y
