Title,Released,imdbRating,imdbID,Downloaded?
Birdemic: Shock and Terror,2010-02-27,1.8,tt1316037,Y
Free Willy: Escape from Pirate's Cove,2010-03-11,5.1,tt1394329,Y
Kick-Ass,2010-03-12,7.6,tt1250777,Y
Diary of a Wimpy Kid,2010-03-19,6.2,tt1196141,Y
How to Train Your Dragon,2010-03-21,8.1,tt0892769,Y
Shrek Forever After,2010-04-21,6.3,tt0892791,N
A Nightmare on Elm Street,2010-04-27,5.2,tt1179056,Y
Iron Man 2,2010-05-07,7,tt1228705,Y
Wall Street: Money Never Sleeps,2010-05-14,6.2,tt1027718,Y
Toy Story 3,2010-06-12,8.2,tt0435761,Y
Despicable Me,2010-06-19,7.6,tt1323594,N
The Twilight Saga: Eclipse,2010-06-24,5,tt1325004,N
Inception,2010-07-08,8.8,tt1375666,Y
Pokémon: Zoroark: Master of Illusions,2010-07-10,6.1,tt1690470,Y
The Experiment,2010-07-15,6.4,tt0997152,Y
Scott Pilgrim vs. the World,2010-07-27,7.5,tt0446029,Y
Tinker Bell and the Great Fairy Rescue,2010-08-13,6.9,tt1216515,Y
Black Swan,2010-09-01,8,tt0947798,Y
The King's Speech,2010-09-06,8,tt1504320,Y
The Town,2010-09-08,7.5,tt0840361,Y
Hole in One,2010-09-12,3,tt1263800,L
The Social Network,2010-09-24,7.7,tt1285016,Y
Legend of the Boneknapper Dragon,2010-10-14,7.1,tt1744776,YT
Scooby-Doo! Curse of the Lake Monster,2010-10-16,4.9,tt1618435,Y
"Bo Burnham: Words, Words, Words",2010-10-19,8.2,tt1747960,Y
Megamind,2010-10-28,7.2,tt1001526,Y
Scared Shrekless,2010-10-28,6.7,tt1725156,Y
Zhit,2010-11-03,7.1,tt1706433,
Harry Potter and the Deathly Hallows: Part 1,2010-11-11,7.7,tt0926084,Y
Tangled,2010-11-14,7.7,tt0398286,Y
The Search for Santa Paws,2010-11-23,5.4,tt1544572,Y
Kung Fu Panda Holiday,2010-11-24,6.8,tt1702433,Y
TRON: Legacy,2010-11-30,6.8,tt1104001,Y
The Chronicles of Narnia: The Voyage of the Dawn Treader,2010-11-30,6.3,tt0980970,Y
Metamorphosis: Immersive Kafka,2010-12-01,6.5,tt1667844,YT
Shrek's Yule Log,2010-12-07,5.8,tt9583666,YT
Donkey's Christmas Shrektacular,2010-12-07,5.4,tt1830577,YT
Hobo with a Shotgun,2011-01-21,6.1,tt1640459,Y
Gnomeo & Juliet,2011-01-23,5.9,tt0377981,Y
Mean Girls 2,2011-01-23,4.1,tt1679235,Y
Mars Needs Moms,2011-03-11,5.4,tt1305591,Y
Diary of a Wimpy Kid: Rodrick Rules,2011-03-17,6.5,tt1650043,Y
Winnie the Pooh,2011-04-06,7.2,tt1449283,Y
Scream 4,2011-04-11,6.2,tt1262416,Y
Fast Five,2011-04-15,7.3,tt1596343,Y
Atlas Shrugged: Part I,2011-04-15,5.6,tt0480239,Y
Thor,2011-05-06,7,tt0800369,Y
Pirates of the Caribbean: On Stranger Tides,2011-05-07,6.6,tt1298650,Y
Thor: Tales of Asgard,2011-05-17,6.3,tt1667903,Y
The Hangover Part II,2011-05-19,6.5,tt1411697,Y
Drive,2011-05-20,7.8,tt0780504,N
Kung Fu Panda 2,2011-05-22,7.2,tt1302011,Y
X-Men: First Class,2011-05-25,7.7,tt1270798,Y
War Games,2011-06-03,4.5,tt1543459,
Mr. Popper's Penguins,2011-06-17,6,tt1396218,Y
Cars 2,2011-06-18,6.1,tt1216475,Y
Harry Potter and the Deathly Hallows: Part 2,2011-07-07,8.1,tt1201607,Y
Pokémon the Movie: White - Victini and Zekrom,2011-07-16,5.9,tt1739212,Y
Pokémon the Movie: Black - Victini and Reshiram,2011-07-16,5.7,tt1961324,Y
Captain America: The First Avenger,2011-07-22,6.9,tt0458339,Y
The Smurfs,2011-07-29,5.4,tt0472181,Y
Shredder,2011-07-30,3.2,tt1778900,YT
Spy Kids 4: All the Time in the World,2011-07-31,3.5,tt1517489,Y
Rise of the Planet of the Apes,2011-08-05,7.5,tt1318514,Y
Phineas and Ferb the Movie: Across the 2nd Dimension,2011-08-05,7.4,tt1825918,Y
Conan the Barbarian,2011-08-11,5.2,tt0816462,Y
30 Minutes or Less,2011-08-12,6.1,tt1622547,Y
Children of the Corn: Genesis,2011-08-30,3.7,tt1745672,Y
The Three Musketeers,2011-09-01,5.7,tt1509767,Y
Jägarna 2,2011-09-02,6.5,tt1560671,Y
Wuthering Heights,2011-09-06,6,tt1181614,Y
Thriller Night,2011-09-13,6.4,tt2051999,YT
Spooky Buddies,2011-09-20,4.6,tt1792131,Y
The Human Centipede II (Full Sequence),2011-09-22,3.8,tt1530509,Y
The Intouchables,2011-09-23,8.5,tt1675434,Y
The Pig Who Cried Werewolf,2011-10-04,5.9,tt2087984,YT
Johnny English Reborn,2011-10-07,6.3,tt1634122,Y
The Thing,2011-10-10,6.2,tt0905372,Y
Night of the Living Carrots,2011-10-13,6.3,tt2090578,Y
In Time,2011-10-20,6.7,tt1637688,Y
Puss in Boots,2011-10-28,6.6,tt0448694,Y
The Twilight Saga: Breaking Dawn - Part 1,2011-10-30,4.9,tt1324999,N
It's Such a Beautiful Day,2011-11-11,8.6,tt2078648,Y
Jack and Jill,2011-11-11,3.3,tt0810913,Y
Dragons: Gift of the Night Fury,2011-11-15,7.6,tt2065968,Y
Book of Dragons,2011-11-15,6.6,tt2113625,Y
Ice Age: A Mammoth Christmas,2011-11-24,6.5,tt2100546,Y
The Smurfs: A Christmas Carol,2011-12-02,6.1,tt2062677,Y
Mission: Impossible - Ghost Protocol,2011-12-07,7.4,tt1229238,N
The Girl with the Dragon Tattoo,2011-12-12,7.8,tt1568346,Y
Sherlock Holmes: A Game of Shadows,2011-12-16,7.5,tt1515091,N
Alvin and the Chipmunks: Chipwrecked,2011-12-16,4.3,tt1615918,Y
Showgirls 2: Penny's from Heaven,2011-12-27,1.8,tt1693110,Y
Journey 2: The Mysterious Island,2012-01-19,5.8,tt1397514,Y
John Dies at the End,2012-01-23,6.4,tt1783732,Y
The Woman in Black,2012-01-24,6.4,tt1596365,Y
Treasure Buddies,2012-01-31,4.5,tt1791658,L
Puss in Boots: The Three Diablos,2012-02-24,6.9,tt2268617,Y
21 Jump Street,2012-03-12,7.2,tt1232829,Y
The Hunger Games,2012-03-12,7.2,tt1392170,N
Prometheus,2012-04-11,7,tt1446714,Y
The Avengers,2012-05-04,8,tt0848228,Y
Dark Shadows,2012-05-07,6.2,tt1077368,Y
Moonrise Kingdom,2012-05-16,7.8,tt1748122,Y
The Dictator,2012-05-16,6.4,tt1645170,N
Madagascar 3: Europe's Most Wanted,2012-05-18,6.8,tt1277953,N
The Hunt,2012-05-20,8.3,tt2106476,Y
Da-reun na-ra-e-seo,2012-05-21,6.4,tt1989712,Y
Arjun: The Warrior Prince,2012-05-25,6.9,tt2404027,Y
Brave,2012-06-10,7.1,tt1217209,Y
That's My Boy,2012-06-15,5.5,tt1232200,Y
Magic Mike,2012-06-24,6.1,tt1915581,Y
Ôkami kodomo no Ame to Yuki,2012-06-25,8.1,tt2140203,Y
The Amazing Spider-Man,2012-06-30,6.9,tt0948470,N
Dredd,2012-07-11,7.1,tt1343727,Y
Ice Age: Continental Drift,2012-07-13,6.5,tt1667889,Y
Pokémon the Movie: Kyurem vs. the Sword of Justice,2012-07-14,5.5,tt2549540,Y
The Dark Knight Rises,2012-07-16,8.4,tt1345836,N
Diary of a Wimpy Kid: Dog Days,2012-08-03,6.3,tt2023453,Y
Secret of the Wings,2012-08-16,7.1,tt1217213,Y
Argo,2012-08-31,7.7,tt1024648,Y
Metamorphosis,2012-08-31,6.3,tt2319941,L
Seven Psychopaths,2012-09-07,7.2,tt1931533,Y
Silver Linings Playbook,2012-09-08,7.7,tt1045658,Y
Torihada: Gekijouban,2012-09-13,6.1,tt2301882,YT
Frankenweenie,2012-09-20,6.9,tt1142977,Y
Rise of the Guardians,2012-10-10,7.3,tt1446192,Y
Niko 2 - lentäjäveljekset,2012-10-12,5.7,tt1856053,Y
Atlas Shrugged II: The Strike,2012-10-12,5.4,tt1985017,Y
Astérix and Obélix: God Save Britannia,2012-10-17,5.3,tt1597522,Y
Skyfall,2012-10-23,7.8,tt1074638,Y
Wreck-It Ralph,2012-10-29,7.7,tt1772341,Y
Santa Paws 2: The Santa Pups,2012-11-10,4.9,tt2414212,Y
The Twilight Saga: Breaking Dawn - Part 2,2012-11-16,5.5,tt1673434,N
Silent Night,2012-11-30,5.2,tt2347497,Y
Night of the Living Dead: Resurrection,2012-11-30,2.5,tt2006801,Y
Les Misérables,2012-12-05,7.6,tt1707386,Y
Fateful Findings,2012-12-08,4.7,tt2332623,Y
The Mistle-Tones,2012-12-09,6.6,tt2490352,L
Zero Dark Thirty,2012-12-10,7.4,tt1790885,N
Django Unchained,2012-12-11,8.4,tt1853728,N
Ghost Rider: Spirit of Vengeance,2012-12-11,4.3,tt1071875,Y
The Hobbit: An Unexpected Journey,2012-12-14,7.8,tt0903624,Y
Texas Chainsaw,2013-01-04,4.8,tt1572315,Y
Madly Madagascar,2013-01-29,6.3,tt2702348,Y
A Good Day to Die Hard,2013-01-31,5.3,tt1606378,Y
The Croods,2013-02-15,7.2,tt0481499,Y
Little Witch Academia,2013-03-02,7.4,tt2704454,Y
The Incredible Burt Wonderstone,2013-03-08,5.9,tt0790628,Y
American Reunion,2013-04-06,6.7,tt1605630,Y
Birdemic 2: The Resurrection,2013-04-16,1.6,tt1674047,Y
Iron Man: Rise of Technovore,2013-04-24,5.3,tt2654124,Y
The Great Gatsby,2013-05-01,7.2,tt1343092,Y
The Purge,2013-05-02,5.7,tt2184339,Y
Iron Man 3,2013-05-03,7.1,tt1300854,Y
Furious 6,2013-05-07,7,tt1905041,Y
Star Trek Into Darkness,2013-05-16,7.7,tt1408101,Y
Blue Ruin,2013-05-17,7.1,tt2359024,Y
The Hangover Part III,2013-05-20,5.8,tt1951261,Y
Now You See Me,2013-05-21,7.3,tt1670345,N
Despicable Me 2,2013-06-05,7.3,tt1690953,N
Monsters University,2013-06-05,7.2,tt1453405,Y
Man of Steel,2013-06-10,7,tt0770828,Y
The Smurfs: The Legend of Smurfy Hollow,2013-06-11,6.2,tt2958484,Y
Turbo,2013-06-24,6.4,tt1860353,Y
About Time,2013-06-27,7.8,tt2194499,Y
After the Dark,2013-07-07,5.7,tt1928340,Y
Pokémon the Movie: Genesect and the Legend Awakened,2013-07-13,5.5,tt3257582,"L, L"
The Wolverine,2013-07-26,6.7,tt1430132,Y
Romeo and Juliet: A Love Song,2013-07-26,5.7,tt2175902,L
The Smurfs 2,2013-07-31,5.3,tt2017020,Y
Planes,2013-08-02,5.7,tt1691917,Y
Kick-Ass 2,2013-08-14,6.5,tt1650554,Y
Ghost Shark,2013-08-22,3.3,tt2600742,Y
Hokus pokus Albert Åberg,2013-08-23,6,tt2960524,Y
Super Buddies,2013-08-27,4.3,tt2999390,Y
Gravity,2013-08-28,7.7,tt1454468,Y
12 Years a Slave,2013-08-30,8.1,tt2024544,Y
Prisoners,2013-08-30,8.1,tt1392214,Y
Jiao you,2013-09-04,7,tt3119416,L
Horns,2013-09-06,6.5,tt1528071,Y
Dallas Buyers Club,2013-09-07,8,tt0790636,Y
Her,2013-10-12,8,tt1798709,Y
Tarzan,2013-10-17,4.8,tt1705952,Y
Big Ass Spider!,2013-10-18,5.3,tt1830713,Y
Saving Mr. Banks,2013-10-20,7.5,tt2140373,Y
Thor: The Dark World,2013-11-08,6.9,tt1981115,Y
The Hunger Games: Catching Fire,2013-11-11,7.5,tt1951264,N
Frozen,2013-11-19,7.4,tt2294629,Y
An Adventure in Space and Time,2013-11-21,8.3,tt2663812,Y
The Five(ish) Doctors Reboot,2013-11-23,8.6,tt3356268,Y
Anchorman 2: The Legend Continues,2013-11-24,6.3,tt1229340,Y
Oldboy,2013-11-27,5.7,tt1321511,Y
Iron Man & Hulk: Heroes United,2013-12-03,4.7,tt3221698,L
The Hobbit: The Desolation of Smaug,2013-12-13,7.8,tt1170358,Y
A Snow Globe Christmas,2013-12-14,5.5,tt3118746,Y
Bo Burnham: what.,2013-12-17,8.5,tt3210258,N
The Wolf of Wall Street,2013-12-17,8.2,tt0993846,Y
Jing cha gu shi 2013,2013-12-24,6,tt2599716,Y
Whiplash,2014-01-16,8.5,tt2582802,Y
Boyhood,2014-01-19,7.9,tt1065073,Y
"I, Frankenstein",2014-01-24,5.1,tt1418377,Y
The Grand Budapest Hotel,2014-02-06,8.1,tt2278388,Y
Mr. Peabody & Sherman,2014-02-07,6.8,tt0864835,Y
Boys,2014-02-09,7.4,tt3318220,C
Hoje Eu Quero Voltar Sozinho,2014-02-10,7.9,tt1702014,Y
The Pirate Fairy,2014-02-13,6.6,tt2483260,Y
Need for Speed,2014-03-07,6.4,tt2369135,Y
Divergent,2014-03-18,6.6,tt1840309,N
God's Not Dead,2014-03-21,4.7,tt2528814,Y
Scooby-Doo! WrestleMania Mystery,2014-03-24,6.3,tt2337576,Y
Avengers Confidential: Black Widow & Punisher,2014-03-25,5.8,tt3482378,Y
Captain America: The Winter Soldier,2014-04-04,7.7,tt1843866,Y
The Amazing Spider-Man 2,2014-04-18,6.6,tt1872181,N
Zombeavers,2014-04-19,4.8,tt2784512,Y
Godzilla,2014-05-08,6.4,tt0831387,Y
X-Men: Days of Future Past,2014-05-10,7.9,tt1877832,Y
How to Train Your Dragon 2,2014-05-16,7.8,tt1646971,Y
The Fault in Our Stars,2014-05-16,7.7,tt2582846,Y
Wild Tales,2014-05-17,8.1,tt3011894,Y
Maleficent,2014-05-28,7,tt1587310,Y
22 Jump Street,2014-06-04,7,tt2294449,Y
Dawn of the Planet of the Apes,2014-06-26,7.6,tt2103281,Y
Planes: Fire & Rescue,2014-07-15,6,tt2980706,Y
The Purge: Anarchy,2014-07-18,6.4,tt2975578,N
Pokémon the Movie: Diancie and the Cocoon of Destruction,2014-07-19,5.6,tt3918368,Y
Hercules,2014-07-25,6,tt1267297,Y
Iron Man and Captain America: Heroes United,2014-07-29,5.5,tt3911200,Y
Guardians of the Galaxy,2014-08-01,8,tt2015381,Y
Sin City: A Dame to Kill For,2014-08-19,6.5,tt0458481,Y
Birdman or (The Unexpected Virtue of Ignorance),2014-08-27,7.7,tt2562232,Y
Nightcrawler,2014-09-05,7.8,tt2872718,N
The Prophet,2014-09-06,7.1,tt1640718,Y
Tusk,2014-09-06,5.3,tt3099498,Y
The Equalizer,2014-09-07,7.2,tt0455944,N
The Keeping Room,2014-09-08,6,tt2488778,Y
Atlas Shrugged: Part III,2014-09-12,4.4,tt2800038,Y
John Wick,2014-09-19,7.4,tt2911666,Y
The Maze Runner,2014-09-19,6.8,tt1790864,Y
Gone Girl,2014-09-26,8.1,tt2267998,Y
Big Hero 6,2014-10-23,7.8,tt2245084,Y
Pecan Pie,2014-10-25,5.9,tt0393582,YT
Interstellar,2014-10-26,8.6,tt0816692,Y
Dragons: Dawn of the Dragon Racers,2014-11-01,7,tt4191768,Y
The Theory of Everything,2014-11-07,7.7,tt2980516,N
The Hunger Games: Mockingjay - Part 1,2014-11-10,6.6,tt1951265,N
Penguins of Madagascar,2014-11-14,6.7,tt1911658,Y
Dumb and Dumber To,2014-11-14,5.6,tt2096672,Y
Asterix and Obelix: Mansion of the Gods,2014-11-26,6.9,tt3759416,N
The Imitation Game,2014-11-28,8,tt2084970,Y
The Interview,2014-12-11,6.5,tt2788710,N
Night at the Museum: Secret of the Tomb,2014-12-11,6.2,tt2692250,Y
Tinker Bell and the Legend of the NeverBeast,2014-12-12,7.2,tt3120408,Y
Kingsman: The Secret Service,2014-12-13,7.7,tt2802144,Y
The Hobbit: The Battle of the Five Armies,2014-12-17,7.4,tt2310332,Y
The Woman in Black 2: Angel of Death,2014-12-30,4.8,tt2339741,Y
Jönssonligan - Den perfekta stöten,2015-01-16,5.4,tt3220192,Y
Beaver Trilogy Part IV,2015-01-23,7.2,tt4264834,Y
Strange Magic,2015-01-23,5.8,tt4191054,Y
Shaun the Sheep Movie,2015-01-24,7.3,tt2872750,Y
Cool Cat Saves the Kids,2015-02-01,4,tt2974050,Y
Taxi,2015-02-06,7.3,tt4359416,Y
Fifty Shades of Grey,2015-02-09,4.1,tt2322441,N
Muhammad: The Messenger of God,2015-02-12,7.5,tt3921314,Y
Cinderella,2015-02-13,6.9,tt1661199,Y
Home,2015-03-07,6.6,tt2224026,Y
The Divergent Series: Insurgent,2015-03-11,6.2,tt2908446,N
World of Tomorrow,2015-03-31,8.1,tt4171032,Y
Fast & Furious 7,2015-04-01,7.1,tt2820852,Y
Paul Blart: Mall Cop 2,2015-04-17,4.4,tt3450650,Y
Avengers: Age of Ultron,2015-05-01,7.3,tt2395427,Y
Pulling Up Roots,2015-05-01,4,tt4800498,L
Mad Max: Fury Road,2015-05-07,8.1,tt1392190,N
The Lobster,2015-05-15,7.2,tt3464902,Y
Green Room,2015-05-17,7,tt4062536,Y
Inside Out,2015-05-18,8.1,tt2096673,Y
Into the Grizzly Maze,2015-05-19,5.3,tt1694021,Y
Youth,2015-05-20,7.3,tt3312830,Y
Kung Fury,2015-05-22,8,tt3472226,YT
Poltergeist,2015-05-22,4.9,tt1029360,Y
The Human Centipede III (Final Sequence),2015-05-22,2.7,tt1883367,Y
San Andreas,2015-05-27,6.1,tt2126355,Y
Jurassic World,2015-05-29,7,tt0369610,N
Minions,2015-06-11,6.4,tt2293640,N
Terminator Genisys,2015-06-22,6.3,tt1340138,Y
Curious George 3: Back to the Jungle,2015-06-23,5.6,tt4622340,Y
Goosebumps,2015-06-24,6.3,tt1051904,Y
Magic Mike XXL,2015-06-25,5.6,tt2268016,N
Ant-Man,2015-07-17,7.3,tt0478970,Y
Pokémon the Movie: Hoopa and the Clash of Ages,2015-07-18,6,tt4503906,Y
Mission: Impossible - Rogue Nation,2015-07-23,7.4,tt2381249,N
Fantastic Four,2015-08-04,4.2,tt1502712,Y
Straight Outta Compton,2015-08-11,7.8,tt1398426,Y
Hitman: Agent 47,2015-08-13,5.7,tt2679042,Y
War Room,2015-08-28,6.5,tt3832914,Y
Spotlight,2015-09-03,8.1,tt1895587,Y
Room,2015-09-04,8.1,tt3170832,Y
The Martian,2015-09-11,8,tt3659388,Y
Maze Runner: The Scorch Trials,2015-09-18,6.3,tt4046784,Y
Look Who's Back,2015-10-08,7.1,tt4176826,Y
Ritoru wicchi akademia: Mahoujihikake no parêdo,2015-10-09,7.3,tt4831682,Y
Samurai Cop 2: Deadly Vengeance,2015-10-09,4.4,tt3398252,Y
Spectre,2015-10-26,6.8,tt2379713,Y
The Hunger Games: Mockingjay - Part 2,2015-11-04,6.6,tt1951266,N
The Good Dinosaur,2015-11-10,6.7,tt1979388,Y
Victor Frankenstein,2015-11-11,6,tt1976009,Y
The Big Short,2015-11-12,7.8,tt1596363,Y
En underbar jävla jul,2015-11-13,5.5,tt4728582,N
Creed,2015-11-19,7.6,tt3076658,Y
The Hateful Eight,2015-12-07,7.8,tt3460252,Y
Marvel Super Hero Adventures: Frost Fight!,2015-12-11,5.1,tt5272052,L
The Revenant,2015-12-16,8,tt1663202,N
Star Wars: Episode VII - The Force Awakens,2015-12-18,7.9,tt2488496,Y
Alvin and the Chipmunks: The Road Chip,2015-12-18,5,tt2974918,Y
Some Dark Place,2016-01-01,,tt12257270,L
Kung Fu Panda 3,2016-01-23,7.1,tt2267968,Y
"Hail, Caesar!",2016-02-01,6.3,tt0475290,Y
The Land Before Time XIV: Journey Of The Brave,2016-02-02,6,tt4431254,Y
Zoolander 2,2016-02-04,4.7,tt1608290,Y
High Strung,2016-02-06,6.4,tt3451230,Y
Deadpool,2016-02-12,8,tt1431045,Y
Zootopia,2016-02-13,8,tt2948356,Y
Bigfoot Vs. Zombies,2016-02-23,2.3,tt5307698,YT
Allegiant,2016-03-08,5.7,tt3410834,N
Don't Breathe,2016-03-12,7.1,tt4160708,N
My Big Fat Greek Wedding 2,2016-03-15,6,tt3760922,Y
Batman v Superman: Dawn of Justice,2016-03-19,6.4,tt2975590,Y
God's Not Dead 2,2016-04-01,4.4,tt4824308,N
The Jungle Book,2016-04-04,7.4,tt3040964,Y
Angry Birds,2016-05-01,6.3,tt1985949,N
Captain America: Civil War,2016-05-06,7.8,tt3498820,Y
X-Men: Apocalypse,2016-05-09,6.9,tt3385516,Y
The Nice Guys,2016-05-11,7.4,tt3799694,Y
Hell or High Water,2016-05-16,7.6,tt2582782,Y
La tortue rouge,2016-05-18,7.5,tt3666024,Y
Warcraft,2016-05-24,6.8,tt0803096,N
Bo Burnham: Make Happy,2016-06-03,8.4,tt5192124,N
Now You See Me 2,2016-06-06,6.5,tt3110958,N
Finding Dory,2016-06-08,7.3,tt2277860,Y
Ice Age: Collision Course,2016-06-19,5.7,tt3416828,Y
Independence Day: Resurgence,2016-06-20,5.2,tt1628841,Y
The Legend of Tarzan,2016-06-27,6.2,tt0918940,Y
The Purge: Election Year,2016-07-01,6,tt4094724,Y
Your Name.,2016-07-03,8.4,tt5311514,Y
The Lighthouse,2016-07-08,5.3,tt3520714,Y
Ghostbusters,2016-07-09,6.7,tt1289401,Y
Pokémon the Movie: Volcanion and the Mechanical Marvel,2016-07-16,6,tt5889204,Y
Star Trek Beyond,2016-07-22,7,tt2660888,Y
Suicide Squad,2016-08-01,5.9,tt1386697,Y
Pete's Dragon,2016-08-08,6.7,tt2788732,Y
Ben-Hur,2016-08-09,5.7,tt2638144,Y
La La Land,2016-08-31,8,tt3783958,Y
Arrival,2016-09-01,7.9,tt2543164,N
Hacksaw Ridge,2016-09-04,8.1,tt2119532,Y
The Bad Batch,2016-09-06,5.3,tt4334266,Y
Handsome Devil,2016-09-11,7.1,tt5016946,N
A Silent Voice,2016-09-17,8.1,tt5323662,Y
Moonlight,2016-10-02,7.4,tt4975722,N
Trolls,2016-10-08,6.5,tt1679335,Y
Inferno,2016-10-08,6.2,tt3062096,Y
True Crimes,2016-10-12,4.7,tt1901024,Y
Before the Flood,2016-10-21,8.2,tt5929776,Y
Hulk: Where Monsters Dwell,2016-10-21,5.4,tt6173902,Y
Death Note - Desu nôto: Light Up the New World,2016-10-29,5.7,tt5058340,Y
Doctor Strange,2016-11-04,7.5,tt1211837,Y
Moana,2016-11-14,7.6,tt3521164,Y
Hidden Figures,2016-12-10,7.9,tt4846340,Y
Rogue One: A Star Wars Story,2016-12-16,7.8,tt3748528,Y
Dangal,2016-12-21,8.4,tt5074352,N
xXx: Return of Xander Cage,2017-01-05,5.2,tt1293847,Y
An Inconvenient Sequel: Truth to Power,2017-01-19,6.4,tt6322922,Y
Call Me by Your Name,2017-01-22,7.9,tt5726616,Y
T2 Trainspotting,2017-01-22,7.2,tt2763304,Y
Get Out,2017-01-23,7.7,tt5052448,Y
God's Own Country,2017-01-23,7.7,tt5635086,Y
John Wick: Chapter 2,2017-01-30,7.5,tt4425200,N
Rings,2017-02-03,4.5,tt0498381,Y
Fifty Shades Darker,2017-02-07,4.6,tt4465564,Y
Logan - The Wolverine,2017-02-17,8.1,tt3315342,Y
Beauty and the Beast,2017-02-23,7.1,tt2771200,Y
Kong: Skull Island,2017-02-28,6.6,tt3731562,Y
Baby Driver,2017-03-11,7.6,tt3890160,Y
The Boss Baby,2017-03-12,6.3,tt3874544,Y
The Fate of the Furious,2017-04-04,6.6,tt4630562,Y
Smurfs: The Lost Village,2017-04-05,6,tt2398241,Y
Alien: Covenant,2017-05-04,6.4,tt2316204,Y
Guardians of the Galaxy Vol. 2,2017-05-05,7.6,tt3896198,Y
Pirates of the Caribbean: Dead Men Tell No Tales,2017-05-11,6.5,tt1790809,Y
Wonder Woman,2017-05-15,7.4,tt0451279,Y
Diary of a Wimpy Kid: The Long Haul,2017-05-19,4.3,tt6003368,Y
Captain Underpants: The First Epic Movie,2017-05-21,6.2,tt2091256,Y
Cars 3,2017-05-23,6.7,tt3606752,Y
Despicable Me 3,2017-06-14,6.3,tt3469046,Y
Pokémon the Movie: I Choose You!,2017-07-06,6.3,tt6595896,N
Spider-Man: Homecoming,2017-07-07,7.4,tt2250912,Y
War for the Planet of the Apes,2017-07-10,7.4,tt3450958,Y
Dunkirk,2017-07-13,7.8,tt5013056,Y
The Emoji Movie,2017-07-23,3.3,tt4877122,Y
Blade Runner 2049,2017-08-03,8,tt1856101,Y
Death Note,2017-08-24,4.4,tt1241317,N
Leatherface,2017-08-25,5,tt2620590,Y
The Shape of Water,2017-08-31,7.3,tt5580390,Y
Lady Bird,2017-09-01,7.4,tt4925292,Y
World of Tomorrow Episode Two: The Burden of Other People's Thoughts,2017-09-03,8.1,tt7278178,Y
"Three Billboards Outside Ebbing, Missouri",2017-09-04,8.1,tt5027774,Y
It,2017-09-05,7.3,tt1396484,Y
Mother!,2017-09-05,6.6,tt5109784,Y
Kingsman: The Golden Circle,2017-09-18,6.7,tt4649466,Y
Gerald's Game,2017-09-19,6.5,tt3748172,Y
The Little Vampire 3D,2017-10-05,5.5,tt4729560,L
Den utrolige historie om den kæmpestore pære,2017-10-12,6.3,tt7006206,N
The Babysitter,2017-10-13,6.4,tt4225622,N
Coco,2017-10-20,8.4,tt2380307,Y
Let There Be Light,2017-10-27,4.7,tt5804314,Y
Murder on the Orient Express,2017-11-02,6.5,tt3402236,Y
Thor: Ragnarok,2017-11-03,7.9,tt3501632,Y
Finding Frances,2017-11-09,9.6,tt7277634,Y
Justice League,2017-11-13,6.1,tt0974015,Y
Jumanji: Welcome to the Jungle,2017-12-05,6.9,tt2283362,N
Star Wars: Episode VIII - The Last Jedi,2017-12-15,7,tt2527336,Y
The 12th Man,2017-12-25,7.4,tt3300980,N
Maze Runner: The Death Cure,2018-01-11,6.3,tt4500922,Y
Eighth Grade,2018-01-19,7.4,tt7014006,Y
Fifty Shades Freed,2018-02-06,4.5,tt4477536,Y
Annihilation,2018-02-13,6.8,tt2798920,N
Isle of Dogs,2018-02-15,7.9,tt5104604,Y
Black Panther,2018-02-16,7.3,tt1825683,Y
Bird Karma,2018-02-24,6,tt7674192,L
"Love, Simon",2018-02-27,7.6,tt5164432,Y
Children of the Corn: Runaway,2018-03-13,3.8,tt5565634,Y
God's Not Dead: A Light in Darkness,2018-03-30,4.5,tt6652708,Y
Rampage,2018-04-04,6.1,tt2231461,Y
Daphne & Velma,2018-04-07,4.2,tt7689052,Y
Alex Strangelove,2018-04-14,6.3,tt5688996,N
Avengers: Infinity War,2018-04-27,8.4,tt4154756,Y
Terminal,2018-05-11,5.4,tt4463816,Y
BlacKkKlansman,2018-05-14,7.5,tt7349662,Y
Deadpool 2,2018-05-18,7.7,tt5463162,Y
Jurassic World: Fallen Kingdom,2018-05-21,6.2,tt4881806,Y
Solo: A Star Wars Story,2018-05-25,6.9,tt3778644,Y
Incredibles 2,2018-06-05,7.6,tt3606756,Y
Ocean's Eight,2018-06-05,6.3,tt5164214,Y
Bilby,2018-06-16,7.4,tt8013970,L
The First Purge,2018-07-04,5.2,tt6133466,Y
Ant-Man and the Wasp,2018-07-06,7,tt5095030,Y
Mission: Impossible - Fallout,2018-07-12,7.7,tt4912910,Y
Pokémon the Movie: The Power of Us,2018-07-13,6.3,tt8108230,N
Mamma Mia! Here We Go Again,2018-07-16,6.6,tt6911608,Y
The Equalizer 2,2018-07-20,6.7,tt3766354,Y
Death of a Nation,2018-08-03,4.6,tt8564902,Y
A Star Is Born,2018-08-31,7.6,tt1517451,Y
Freaks,2018-09-08,6.7,tt8781414,Y
Halloween,2018-09-08,6.6,tt1502407,Y
Green Book,2018-09-11,8.2,tt6966692,Y
The House with a Clock in Its Walls,2018-09-21,6.1,tt2119543,Y
Venom,2018-10-01,6.7,tt1270797,Y
Johnny English Strikes Again,2018-10-05,6.2,tt6921996,Y
